Protocol,Flow Duration,Total Fwd Packets,Total Backward Packets,Fwd Packets Length Total,Bwd Packets Length Total,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Avg Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init Fwd Win Bytes,Init Bwd Win Bytes,Fwd Act Data Packets,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min
6,0.21425199508666992,4,4,279,279,93,54,69.75,16.618889854620253,93,54,69.75,16.618889854620253,2604.4098201945612,37.3392088916783,0.07141733169555664,0.1009993590723541,0.21425199508666992,0.0,0.21425199508666992,0.07141733169555664,0.1009993590723541,0.21425199508666992,0.0,0.21425199508666992,0.07141733169555664,0.1009993590723541,0.21425199508666992,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.75,0,0,0,0,0,0,0,0,0,0,0,0,332,332,0,0,0,0,0,0,0,0,0,0
6,0.00020503997802734375,2,2,108,108,54,54,54.0,0.0,54,54,54.0,0.0,1053453.0976744187,19508.39069767442,0.00020503997802734375,0.0,0.00020503997802734375,0.00020503997802734375,0.00020503997802734375,0.00020503997802734375,0.0,0.00020503997802734375,0.00020503997802734375,0.00020503997802734375,0.00020503997802734375,0.0,0.00020503997802734375,0.00020503997802734375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.0,0,0,0,0,0,0,0,0,0,0,0,0,1014,1014,0,0,0,0,0,0,0,0,0,0
6,45.07894802093506,2,2,110,110,55,55,55.0,0.0,55,55,55.0,0.0,4.88032684120823,0.08873321529469509,45.07894802093506,0.0,45.07894802093506,45.07894802093506,45.07894802093506,45.07894802093506,0.0,45.07894802093506,45.07894802093506,45.07894802093506,45.07894802093506,0.0,45.07894802093506,45.07894802093506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.0,0,0,0,0,0,0,0,0,0,0,0,0,1018,1018,0,0,0,0,0,0,0,0,0,0
6,45.079702854156494,2,2,132,132,66,66,66.0,0.0,66,66,66.0,0.0,5.856294147592376,0.0887317295089754,45.079702854156494,0.0,45.079702854156494,45.079702854156494,45.079702854156494,45.079702854156494,0.0,45.079702854156494,45.079702854156494,45.079702854156494,45.079702854156494,0.0,45.079702854156494,45.079702854156494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0
17,0.0,1,1,70,70,70,70,0.0,0.0,70,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0.0,1,1,70,70,70,70,0.0,0.0,70,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0.0,1,1,102,102,102,102,0.0,0.0,102,102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0.0,1,1,146,146,146,146,0.0,0.0,146,146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,27.799823999404907,23,23,11509,11509,1292,73,500.39130434782606,528.7950814684789,1292,73,500.39130434782606,528.7950814684789,827.990853484998,1.654686734742806,1.263628363609314,5.752006092967271,27.62254500389099,0.00023412704467773438,27.799823999404907,1.263628363609314,5.752006092967271,27.62254500389099,0.00023412704467773438,27.799823999404907,1.263628363609314,5.752006092967271,27.62254500389099,0.00023412704467773438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500.39130434782606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,27.795496940612793,28,28,14084,14084,1292,64,503.0,495.74374140563503,1292,64,503.0,495.74374140563503,1013.4015614177753,2.014714833832555,1.0294628496523257,5.209368474786705,27.592021942138672,0.0,27.795496940612793,1.0294628496523257,5.209368474786705,27.592021942138672,0.0,27.795496940612793,1.0294628496523257,5.209368474786705,27.592021942138672,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,503.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0.33943986892700195,14,14,10502,10502,1292,73,750.1428571428571,578.9964047683663,1292,73,750.1428571428571,578.9964047683663,61878.41182709449,82.48883694337486,0.026110759148230918,0.040816191601751865,0.15517401695251465,0.0002110004425048828,0.33943986892700195,0.026110759148230918,0.040816191601751865,0.15517401695251465,0.0002110004425048828,0.33943986892700195,0.026110759148230918,0.040816191601751865,0.15517401695251465,0.0002110004425048828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750.1428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0.3432919979095459,16,16,10545,10545,1292,64,659.0625,566.471697080931,1292,64,659.0625,566.471697080931,61434.58084786762,93.21510607547482,0.022886133193969725,0.03841481717966277,0.152756929397583,0.0,0.3432919979095459,0.022886133193969725,0.03841481717966277,0.152756929397583,0.0,0.3432919979095459,0.022886133193969725,0.03841481717966277,0.152756929397583,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,659.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0.33109092712402344,14,14,10238,10238,1292,73,731.2857142857143,577.7021512078729,1292,73,731.2857142857143,577.7021512078729,61844.0383669284,84.5689135707167,0.02546853285569411,0.0343027935952121,0.12130594253540039,0.0001800060272216797,0.33109092712402344,0.02546853285569411,0.0343027935952121,0.12130594253540039,0.0001800060272216797,0.33109092712402344,0.02546853285569411,0.0343027935952121,0.12130594253540039,0.0001800060272216797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,731.2857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0.35682106018066406,16,16,9066,9066,1292,63,566.625,544.0901665854659,1292,63,566.625,544.0901665854659,50815.386263410255,89.68080522993206,0.023788070678710936,0.03481361104775443,0.13187193870544434,0.0,0.35682106018066406,0.023788070678710936,0.03481361104775443,0.13187193870544434,0.0,0.35682106018066406,0.023788070678710936,0.03481361104775443,0.13187193870544434,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,566.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,1.7786500453948975,4,4,698,698,175,174,174.5,0.5,175,174,174.5,0.5,784.864905614448,4.497793155383657,0.5928833484649658,0.4990717580171511,1.2983028888702393,0.22026419639587402,1.7786500453948975,0.5928833484649658,0.4990717580171511,1.2983028888702393,0.22026419639587402,1.7786500453948975,0.5928833484649658,0.4990717580171511,1.2983028888702393,0.22026419639587402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,50.38948893547058,40,40,3135,3135,337,71,78.375,41.45279695026621,337,71,78.375,41.45279695026621,124.43071228663267,1.5876326926524105,1.292038177832579,1.9964846231737565,6.4272119998931885,0.003329038619995117,50.38948893547058,1.292038177832579,1.9964846231737565,6.4272119998931885,0.003329038619995117,50.38948893547058,1.292038177832579,1.9964846231737565,6.4272119998931885,0.003329038619995117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,50.392930030822754,41,41,3025,3025,128,65,73.78048780487805,18.0872036630158,128,65,73.78048780487805,18.0872036630158,120.05652372861684,1.6272123877267075,1.259823250770569,1.9769081787683278,6.428055047988892,0.0,50.392930030822754,1.259823250770569,1.9769081787683278,6.428055047988892,0.0,50.392930030822754,1.259823250770569,1.9769081787683278,6.428055047988892,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.78048780487805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,45.163017988204956,2,2,110,110,55,55,55.0,0.0,55,55,55.0,0.0,4.871242219850243,0.08856804036091352,45.163017988204956,0.0,45.163017988204956,45.163017988204956,45.163017988204956,45.163017988204956,0.0,45.163017988204956,45.163017988204956,45.163017988204956,45.163017988204956,0.0,45.163017988204956,45.163017988204956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.0,0,0,0,0,0,0,0,0,0,0,0,0,1024,1024,0,0,0,0,0,0,0,0,0,0
6,45.15952110290527,2,2,132,132,66,66,66.0,0.0,66,66,66.0,0.0,5.845943303925248,0.08857489854432193,45.15952110290527,0.0,45.15952110290527,45.15952110290527,45.15952110290527,45.15952110290527,0.0,45.15952110290527,45.15952110290527,45.15952110290527,45.15952110290527,0.0,45.15952110290527,45.15952110290527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.0,0,0,0,0,0,0,0,0,0,0,0,0,2094,2094,0,0,0,0,0,0,0,0,0,0
6,45.18050289154053,2,2,110,110,55,55,55.0,0.0,55,55,55.0,0.0,4.869357043858673,0.08853376443379406,45.18050289154053,0.0,45.18050289154053,45.18050289154053,45.18050289154053,45.18050289154053,0.0,45.18050289154053,45.18050289154053,45.18050289154053,45.18050289154053,0.0,45.18050289154053,45.18050289154053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.0,0,0,0,0,0,0,0,0,0,0,0,0,1022,1022,0,0,0,0,0,0,0,0,0,0
6,45.15863299369812,2,2,132,132,66,66,66.0,0.0,66,66,66.0,0.0,5.84605827277458,0.08857664049658455,45.15863299369812,0.0,45.15863299369812,45.15863299369812,45.15863299369812,45.15863299369812,0.0,45.15863299369812,45.15863299369812,45.15863299369812,45.15863299369812,0.0,45.15863299369812,45.15863299369812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.0,0,0,0,0,0,0,0,0,0,0,0,0,2094,2094,0,0,0,0,0,0,0,0,0,0
6,45.07061004638672,2,2,110,110,55,55,55.0,0.0,55,55,55.0,0.0,4.881229692111462,0.08874963076566295,45.07061004638672,0.0,45.07061004638672,45.07061004638672,45.07061004638672,45.07061004638672,0.0,45.07061004638672,45.07061004638672,45.07061004638672,45.07061004638672,0.0,45.07061004638672,45.07061004638672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.0,0,0,0,0,0,0,0,0,0,0,0,0,1028,1028,0,0,0,0,0,0,0,0,0,0
6,45.06951379776001,2,2,132,132,66,66,66.0,0.0,66,66,66.0,0.0,5.857618104882263,0.08875178946791308,45.06951379776001,0.0,45.06951379776001,45.06951379776001,45.06951379776001,45.06951379776001,0.0,45.06951379776001,45.06951379776001,45.06951379776001,45.06951379776001,0.0,45.06951379776001,45.06951379776001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.0,0,0,0,0,0,0,0,0,0,0,0,0,134,134,0,0,0,0,0,0,0,0,0,0
17,44.97640776634216,30,30,2387,2387,308,71,79.56666666666666,42.457573594772875,308,71,79.56666666666666,42.457573594772875,106.14453748288443,1.3340327291522969,1.5509106126324883,2.7384338338470564,12.82469391822815,0.014104127883911133,44.97640776634216,1.5509106126324883,2.7384338338470564,12.82469391822815,0.014104127883911133,44.97640776634216,1.5509106126324883,2.7384338338470564,12.82469391822815,0.014104127883911133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.56666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,44.97250819206238,32,32,2461,2461,184,67,76.90625,28.775379422998057,184,67,76.90625,28.775379422998057,109.44464068981436,1.4230916302617065,1.4507260707116896,2.6748805197368486,12.82587718963623,0.0,44.97250819206238,1.4507260707116896,2.6748805197368486,12.82587718963623,0.0,44.97250819206238,1.4507260707116896,2.6748805197368486,12.82587718963623,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.90625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0.0,1,1,243,243,243,243,0.0,0.0,243,243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0.059068918228149414,2,2,108,108,54,54,54.0,0.0,54,54,54.0,0.0,3656.7454844139124,67.717508970628,0.059068918228149414,0.0,0.059068918228149414,0.059068918228149414,0.059068918228149414,0.059068918228149414,0.0,0.059068918228149414,0.059068918228149414,0.059068918228149414,0.059068918228149414,0.0,0.059068918228149414,0.059068918228149414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.0,0,0,0,0,0,0,0,0,0,0,0,0,509,509,0,0,0,0,0,0,0,0,0,0
6,0.0,2,2,132,132,78,54,66.0,12.0,78,54,66.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.0,0,0,0,0,0,0,0,0,0,0,0,0,1002,1002,0,0,0,0,0,0,0,0,0,0
6,0.0,1,1,55,55,55,55,0.0,0.0,55,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.0,0,0,0,0,0,0,0,0,0,0,0,0,513,513,0,0,0,0,0,0,0,0,0,0
6,0.0,1,1,66,66,66,66,0.0,0.0,66,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0
6,0.0,1,1,55,55,55,55,0.0,0.0,55,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.0,0,0,0,0,0,0,0,0,0,0,0,0,509,509,0,0,0,0,0,0,0,0,0,0
6,0.0,1,1,66,66,66,66,0.0,0.0,66,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.0,0,0,0,0,0,0,0,0,0,0,0,0,16383,16383,0,0,0,0,0,0,0,0,0,0
17,0.3587958812713623,14,14,8947,8947,1292,71,639.0714285714286,579.074441832545,1292,71,639.0714285714286,579.074441832545,49872.36736551755,78.03879994604289,0.027599683174720176,0.04599829100021086,0.17828106880187988,0.0004420280456542969,0.3587958812713623,0.027599683174720176,0.04599829100021086,0.17828106880187988,0.0004420280456542969,0.3587958812713623,0.027599683174720176,0.04599829100021086,0.17828106880187988,0.0004420280456542969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,639.0714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
