Protocol,Flow Duration,Total Fwd Packets,Total Backward Packets,Fwd Packets Length Total,Bwd Packets Length Total,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Avg Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init Fwd Win Bytes,Init Bwd Win Bytes,Fwd Act Data Packets,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min
17,50.400197982788086,40,40,3099,3099,306,71,77.475,36.631944734070565,306,71,77.475,36.631944734070565,122.97570739933695,1.5872953520404898,1.292312768789438,2.4139739176748494,12.816182136535645,0.008816957473754883,50.400197982788086,1.292312768789438,2.4139739176748494,12.816182136535645,0.008816957473754883,50.400197982788086,1.292312768789438,2.4139739176748494,12.816182136535645,0.008816957473754883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,50.400388956069946,42,42,3088,3088,182,67,73.52380952380952,21.421215668715526,182,67,73.52380952380952,21.421215668715526,122.53873686139869,1.666653804462029,1.22927777941634,2.3698593389025255,12.819590091705322,0.0,50.400388956069946,1.22927777941634,2.3698593389025255,12.819590091705322,0.0,50.400388956069946,1.22927777941634,2.3698593389025255,12.819590091705322,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.52380952380952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,50.51891589164734,40,40,3108,3108,315,71,77.7,38.03564118034557,315,71,77.7,38.03564118034557,123.04302042688404,1.583565256459254,1.2953568177345471,2.005387426703211,6.430361032485962,0.01533198356628418,50.51891589164734,1.2953568177345471,2.005387426703211,6.430361032485962,0.01533198356628418,50.51891589164734,1.2953568177345471,2.005387426703211,6.430361032485962,0.01533198356628418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,50.51639986038208,41,41,2968,2968,127,64,72.39024390243902,16.19828062056164,127,64,72.39024390243902,16.19828062056164,117.50639428791439,1.6232352310662028,1.262909996509552,1.9855698879384243,6.425935983657837,0.0,50.51639986038208,1.262909996509552,1.9855698879384243,6.425935983657837,0.0,50.51639986038208,1.262909996509552,1.9855698879384243,6.425935983657837,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.39024390243902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0.20041513442993164,2,2,108,108,54,54,54.0,0.0,54,54,54.0,0.0,1077.7629175281525,19.95857254681764,0.20041513442993164,0.0,0.20041513442993164,0.20041513442993164,0.20041513442993164,0.20041513442993164,0.0,0.20041513442993164,0.20041513442993164,0.20041513442993164,0.20041513442993164,0.0,0.20041513442993164,0.20041513442993164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.0,0,0,0,0,0,0,0,0,0,0,0,0,1012,1012,0,0,0,0,0,0,0,0,0,0
6,0.0,1,1,54,54,54,54,0.0,0.0,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.0,0,0,0,0,0,0,0,0,0,0,0,0,83,83,0,0,0,0,0,0,0,0,0,0
6,45.25268888473511,4,4,304,304,98,54,76.0,22.0,98,54,76.0,22.0,13.43566570262069,0.17678507503448276,15.084229628245035,20.989703647081736,44.7681519985199,0.23496603965759277,45.25268888473511,15.084229628245035,20.989703647081736,44.7681519985199,0.23496603965759277,45.25268888473511,15.084229628245035,20.989703647081736,44.7681519985199,0.23496603965759277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.0,0,0,0,0,0,0,0,0,0,0,0,0,2044,2044,0,0,0,0,0,0,0,0,0,0
6,45.003814935684204,2,2,458,458,229,229,229.0,0.0,229,229,229.0,0.0,20.35383003216667,0.08888135385225619,45.003814935684204,0.0,45.003814935684204,45.003814935684204,45.003814935684204,45.003814935684204,0.0,45.003814935684204,45.003814935684204,45.003814935684204,45.003814935684204,0.0,45.003814935684204,45.003814935684204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229.0,0,0,0,0,0,0,0,0,0,0,0,0,14404,14404,0,0,0,0,0,0,0,0,0,0
17,0.0,1,1,70,70,70,70,0.0,0.0,70,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0.0,1,1,70,70,70,70,0.0,0.0,70,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
