Protocol,Flow Duration,Total Fwd Packets,Total Backward Packets,Fwd Packets Length Total,Bwd Packets Length Total,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Avg Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init Fwd Win Bytes,Init Bwd Win Bytes,Fwd Act Data Packets,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min
6,0.20605111122131348,2,2,108,108,54,54,54.0,0.0,54,54,54.0,0.0,1048.2835968207942,19.41265920038508,0.20605111122131348,0.0,0.20605111122131348,0.20605111122131348,0.20605111122131348,0.20605111122131348,0.0,0.20605111122131348,0.20605111122131348,0.20605111122131348,0.20605111122131348,0.0,0.20605111122131348,0.20605111122131348,0,0,0,0,160,0,9.70632960019254,9.70632960019254,0,0,0,0,0,1,0,1,0,2,0,0,0,0,54.0,0,0,0,0,0,0,0,0,0,0,0,0,512,512,0,0,0,0,0,0,0.0,0.0,0,0
6,0.37384796142578125,2,2,108,108,54,54,54.0,0.0,54,54,54.0,0.0,577.7749841839963,10.699536744148078,0.37384796142578125,0.0,0.37384796142578125,0.37384796142578125,0.37384796142578125,0.37384796142578125,0.0,0.37384796142578125,0.37384796142578125,0.37384796142578125,0.37384796142578125,0.0,0.37384796142578125,0.37384796142578125,0,0,0,0,160,0,5.349768372074039,5.349768372074039,0,0,0,0,0,1,0,0,0,2,0,0,0,0,54.0,0,0,0,0,0,0,0,0,0,0,0,0,1016,1016,0,0,0,0,0,0,0.0,0.0,0,0
6,0.34003496170043945,2,2,120,120,66,54,60.0,6.0,66,54,60.0,6.0,705.809775558999,11.76349625931665,0.34003496170043945,0.0,0.34003496170043945,0.34003496170043945,0.34003496170043945,0.34003496170043945,0.0,0.34003496170043945,0.34003496170043945,0.34003496170043945,0.34003496170043945,0.0,0.34003496170043945,0.34003496170043945,0,0,0,0,208,0,5.881748129658325,5.881748129658325,0,0,0,0,0,1,0,0,0,2,0,0,0,0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,32768,32768,0,0,0,0,0,0,0.0,0.0,0,0
6,0.16800189018249512,3,3,327,327,157,54,109.0,42.339894504670966,157,54,109.0,42.339894504670966,3892.8133444783302,35.71388389429661,0.08400094509124756,0.08400094509124756,0.16800189018249512,0.0,0.16800189018249512,0.08400094509124756,0.08400094509124756,0.16800189018249512,0.0,0.16800189018249512,0.08400094509124756,0.08400094509124756,0.16800189018249512,0.0,2,2,0,0,240,0,17.856941947148304,17.856941947148304,0,0,0,0,0,0,0,1,2,3,0,0,0,0,109.0,0,0,0,0,0,0,0,0,0,0,0,0,32766,32766,0,0,0,0,0,0,0.0,0.0,0,0
6,0.5474979877471924,4,4,1080,1080,519,54,270.0,178.76381065528895,519,54,270.0,178.76381065528895,3945.2199795068136,14.611925850025235,0.18249932924906412,0.10480866620419266,0.25887513160705566,0.034300804138183594,0.5474979877471924,0.18249932924906412,0.10480866620419266,0.25887513160705566,0.034300804138183594,0.5474979877471924,0.18249932924906412,0.10480866620419266,0.25887513160705566,0.034300804138183594,3,3,0,0,320,0,7.305962925012618,7.305962925012618,0,0,0,0,0,1,0,0,3,4,0,0,0,0,270.0,0,0,0,0,0,0,0,0,0,0,0,0,65537,65537,0,0,0,0,0,0,0.0,0.0,0,0
6,0.2899191379547119,5,5,2248,2248,1466,54,449.6,548.7416878641535,1466,54,449.6,548.7416878641535,15507.772379974162,34.49237628997812,0.07247978448867798,0.12516632216192242,0.2892739772796631,0.0,0.2899191379547119,0.07247978448867798,0.12516632216192242,0.2892739772796631,0.0,0.2899191379547119,0.07247978448867798,0.12516632216192242,0.2892739772796631,0.0,2,2,0,0,400,0,17.24618814498906,17.24618814498906,0,0,0,0,0,1,0,0,2,5,0,0,0,0,449.6,0,0,0,0,0,0,0,0,0,0,0,0,2549,2549,0,0,0,0,0,0,0.0,0.0,0,0
17,0.0,1,1,78,78,78,78,0.0,0.0,78,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
17,0.0,1,1,201,201,201,201,0.0,0.0,201,201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
6,1.2059431076049805,9,9,3846,3846,1466,54,427.3333333333333,509.2493386239091,1466,54,427.3333333333333,509.2493386239091,6378.410350780492,14.926077263916907,0.15074288845062256,0.15875443806819242,0.4291560649871826,0.0,1.2059431076049805,0.15074288845062256,0.15875443806819242,0.4291560649871826,0.0,1.2059431076049805,0.15074288845062256,0.15875443806819242,0.4291560649871826,0.0,4,4,0,0,768,0,7.463038631958454,7.463038631958454,0,0,0,0,0,0,1,0,4,8,0,0,0,0,427.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,1112304,1112304,0,0,0,0,0,0,0.0,0.0,0,0
6,0.9219141006469727,8,8,4969,4969,1466,54,621.125,599.3209568962193,1466,54,621.125,599.3209568962193,10779.74617486141,17.355196095570793,0.13170201437813894,0.10188483558168766,0.2639169692993164,0.0,0.9219141006469727,0.13170201437813894,0.10188483558168766,0.2639169692993164,0.0,0.9219141006469727,0.13170201437813894,0.10188483558168766,0.2639169692993164,0.0,3,3,0,0,688,0,8.677598047785397,8.677598047785397,0,0,0,0,0,0,1,0,3,8,0,0,0,0,621.125,0,0,0,0,0,0,0,0,0,0,0,0,29428735,29428735,0,0,0,0,0,0,0.0,0.0,0,0
17,53.84073996543884,42,42,3100,3100,136,65,73.80952380952381,18.51027783388268,136,65,73.80952380952381,18.51027783388268,115.15443517269397,1.5601568636300471,1.3131887796448498,1.9740611454314352,6.428805828094482,0.0,53.84073996543884,1.3131887796448498,1.9740611454314352,6.428805828094482,0.0,53.84073996543884,1.3131887796448498,1.9740611454314352,6.428805828094482,0.0,0,0,0,0,336,0,0.7800784318150236,0.7800784318150236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.80952380952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
17,53.828608989715576,40,40,3146,3146,352,71,78.65,43.805564714999406,352,71,78.65,43.805564714999406,116.88951503840906,1.4861985383141647,1.3802207433260405,2.004312882499365,6.4369800090789795,0.029352903366088867,53.828608989715576,1.3802207433260405,2.004312882499365,6.4369800090789795,0.029352903366088867,53.828608989715576,1.3802207433260405,2.004312882499365,6.4369800090789795,0.029352903366088867,0,0,0,0,320,0,0.7430992691570824,0.7430992691570824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
17,1.8429920673370361,4,4,698,698,175,174,174.5,0.5,175,174,174.5,0.5,757.4639222495944,4.340767462748392,0.6143306891123453,0.47516317237968,1.2804439067840576,0.2045280933380127,1.8429920673370361,0.6143306891123453,0.47516317237968,1.2804439067840576,0.2045280933380127,1.8429920673370361,0.6143306891123453,0.47516317237968,1.2804439067840576,0.2045280933380127,0,0,0,0,32,0,2.170383731374196,2.170383731374196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
6,45.20129609107971,2,2,110,110,55,55,55.0,0.0,55,55,55.0,0.0,4.867117074623356,0.08849303772042465,45.20129609107971,0.0,45.20129609107971,45.20129609107971,45.20129609107971,45.20129609107971,0.0,45.20129609107971,45.20129609107971,45.20129609107971,45.20129609107971,0.0,45.20129609107971,45.20129609107971,0,0,0,0,160,0,0.044246518860212324,0.044246518860212324,0,0,0,0,0,0,0,0,0,2,0,0,0,0,55.0,0,0,0,0,0,0,0,0,0,0,0,0,1024,1024,0,0,0,0,0,0,0.0,0.0,0,0
6,45.151350021362305,2,2,132,132,66,66,66.0,0.0,66,66,66.0,0.0,5.847001249687874,0.08859092802557385,45.151350021362305,0.0,45.151350021362305,45.151350021362305,45.151350021362305,45.151350021362305,0.0,45.151350021362305,45.151350021362305,45.151350021362305,45.151350021362305,0.0,45.151350021362305,45.151350021362305,0,0,0,0,256,0,0.044295464012786924,0.044295464012786924,0,0,0,0,0,0,0,0,0,2,0,0,0,0,66.0,0,0,0,0,0,0,0,0,0,0,0,0,2094,2094,0,0,0,0,0,0,0.0,0.0,0,0
