Protocol,Flow Duration,Total Fwd Packets,Total Backward Packets,Fwd Packets Length Total,Bwd Packets Length Total,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Avg Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init Fwd Win Bytes,Init Bwd Win Bytes,Fwd Act Data Packets,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min
6,45.06839203834534,2,2,110,110,55,55,55.0,0.0,55,55,55.0,0.0,4.881469918270401,0.0887539985140073,45.06839203834534,0.0,45.06839203834534,45.06839203834534,45.06839203834534,45.06839203834534,0.0,45.06839203834534,45.06839203834534,45.06839203834534,45.06839203834534,0.0,45.06839203834534,45.06839203834534,0,0,0,0,160,0,0.04437699925700365,0.04437699925700365,0,0,0,0,0,0,0,0,0,2,0,0,0,0,55.0,0,0,0,0,0,0,0,0,0,0,0,0,1016,1016,0,0,0,0,0,0,0.0,0.0,0,0
6,45.06428503990173,2,2,132,132,66,66,66.0,0.0,66,66,66.0,0.0,5.858297757664274,0.08876208723733749,45.06428503990173,0.0,45.06428503990173,45.06428503990173,45.06428503990173,45.06428503990173,0.0,45.06428503990173,45.06428503990173,45.06428503990173,45.06428503990173,0.0,45.06428503990173,45.06428503990173,0,0,0,0,256,0,0.04438104361866874,0.04438104361866874,0,0,0,0,0,0,0,0,0,2,0,0,0,0,66.0,0,0,0,0,0,0,0,0,0,0,0,0,1002,1002,0,0,0,0,0,0,0.0,0.0,0,0
17,1.8198649883270264,4,4,698,698,175,174,174.5,0.5,175,174,174.5,0.5,767.0898714763017,4.395930495566199,0.6066216627756754,0.4903073302846146,1.3000209331512451,0.2598440647125244,1.8198649883270264,0.6066216627756754,0.4903073302846146,1.3000209331512451,0.2598440647125244,1.8198649883270264,0.6066216627756754,0.4903073302846146,1.3000209331512451,0.2598440647125244,0,0,0,0,32,0,2.1979652477830993,2.1979652477830993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
6,45.07861304283142,2,2,110,110,55,55,55.0,0.0,55,55,55.0,0.0,4.880363106801159,0.08873387466911198,45.07861304283142,0.0,45.07861304283142,45.07861304283142,45.07861304283142,45.07861304283142,0.0,45.07861304283142,45.07861304283142,45.07861304283142,45.07861304283142,0.0,45.07861304283142,45.07861304283142,0,0,0,0,160,0,0.04436693733455599,0.04436693733455599,0,0,0,0,0,0,0,0,0,2,0,0,0,0,55.0,0,0,0,0,0,0,0,0,0,0,0,0,1028,1028,0,0,0,0,0,0,0.0,0.0,0,0
6,45.07224702835083,2,2,132,132,66,66,66.0,0.0,66,66,66.0,0.0,5.8572628924833,0.08874640746186818,45.07224702835083,0.0,45.07224702835083,45.07224702835083,45.07224702835083,45.07224702835083,0.0,45.07224702835083,45.07224702835083,45.07224702835083,45.07224702835083,0.0,45.07224702835083,45.07224702835083,0,0,0,0,256,0,0.04437320373093409,0.04437320373093409,0,0,0,0,0,0,0,0,0,2,0,0,0,0,66.0,0,0,0,0,0,0,0,0,0,0,0,0,36,36,0,0,0,0,0,0,0.0,0.0,0,0
17,0.0,1,1,90,90,90,90,0.0,0.0,90,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
17,0.0,1,1,211,211,211,211,0.0,0.0,211,211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
6,1.2504339218139648,10,10,1943,1943,1058,54,194.3,298.114759782202,1058,54,194.3,298.114759782202,3107.721193585906,15.994447728182736,0.13893710242377388,0.14013403457304532,0.30175304412841797,0.0002071857452392578,1.2504339218139648,0.13893710242377388,0.14013403457304532,0.30175304412841797,0.0002071857452392578,1.2504339218139648,0.13893710242377388,0.14013403457304532,0.30175304412841797,0.0002071857452392578,3,3,0,0,848,0,7.997223864091368,7.997223864091368,0,0,0,0,0,0,1,0,3,9,0,0,0,0,194.3,0,0,0,0,0,0,0,0,0,0,0,0,2420479,2420479,0,0,0,0,0,0,0.0,0.0,0,0
6,0.955888032913208,8,8,7341,7341,1466,66,917.625,585.1181371099344,1466,66,917.625,585.1181371099344,15359.539500933459,16.738362077028697,0.13655543327331543,0.15773279368504023,0.36025381088256836,0.0,0.955888032913208,0.13655543327331543,0.15773279368504023,0.36025381088256836,0.0,0.955888032913208,0.13655543327331543,0.15773279368504023,0.36025381088256836,0.0,3,3,0,0,688,0,8.369181038514348,8.369181038514348,0,0,0,0,0,0,1,0,3,8,0,0,0,0,917.625,0,0,0,0,0,0,0,0,0,0,0,0,29427711,29427711,0,0,0,0,0,0,0.0,0.0,0,0
17,55.467692852020264,39,39,3274,3274,552,71,83.94871794871794,75.94699525392647,552,71,83.94871794871794,75.94699525392647,118.05070056670847,1.406223983537456,1.4596761276847439,2.188167145184186,6.427371025085449,0.015338897705078125,55.467692852020264,1.4596761276847439,2.188167145184186,6.427371025085449,0.015338897705078125,55.467692852020264,1.4596761276847439,2.188167145184186,6.427371025085449,0.015338897705078125,0,0,0,0,312,0,0.703111991768728,0.703111991768728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.94871794871794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
