Protocol,Flow Duration,Total Fwd Packets,Total Backward Packets,Fwd Packets Length Total,Bwd Packets Length Total,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Avg Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init Fwd Win Bytes,Init Bwd Win Bytes,Fwd Act Data Packets,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min
6,5.913388013839722,10,10,3472,3472,1466,54,347.2,434.35925223252696,1466,54,347.2,434.35925223252696,1174.2845190858825,3.38215587294321,0.657043112648858,1.3233803808785236,4.3787078857421875,0.0,5.913388013839722,0.657043112648858,1.3233803808785236,4.3787078857421875,0.0,5.913388013839722,0.657043112648858,1.3233803808785236,4.3787078857421875,0.0,4,4,0,0,800,0,1.691077936471605,1.691077936471605,0,0,0,0,0,1,0,0,4,10,0,0,0,0,347.2,0,0,0,0,0,0,0,0,0,0,0,0,5108,5108,0,0,0,0,0,0,0.0,0.0,0,0
6,5.919848918914795,10,10,5751,5751,1466,54,575.1,599.1806822653748,1466,54,575.1,599.1806822653748,1942.9549904980522,3.378464598327338,0.6577609909905328,1.341838304394702,4.433675050735474,0.0,5.919848918914795,0.6577609909905328,1.341838304394702,4.433675050735474,0.0,5.919848918914795,0.6577609909905328,1.341838304394702,4.433675050735474,0.0,4,4,0,0,848,0,1.689232299163669,1.689232299163669,0,0,0,0,0,1,0,0,4,10,0,0,0,0,575.1,0,0,0,0,0,0,0,0,0,0,0,0,163844,163844,0,0,0,0,0,0,0.0,0.0,0,0
17,1.851572036743164,4,4,698,698,175,174,174.5,0.5,175,174,174.5,0.5,753.9539225573444,4.320652851331487,0.6171906789143881,0.5469300056294724,1.3901031017303467,0.20517206192016602,1.851572036743164,0.6171906789143881,0.5469300056294724,1.3901031017303467,0.20517206192016602,1.851572036743164,0.6171906789143881,0.5469300056294724,1.3901031017303467,0.20517206192016602,0,0,0,0,32,0,2.1603264256657435,2.1603264256657435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
6,0.5662870407104492,2,2,498,498,432,66,249.0,183.0,432,66,249.0,183.0,1758.825345447503,7.063555604206839,0.5662870407104492,0.0,0.5662870407104492,0.5662870407104492,0.5662870407104492,0.5662870407104492,0.0,0.5662870407104492,0.5662870407104492,0.5662870407104492,0.5662870407104492,0.0,0.5662870407104492,0.5662870407104492,1,1,0,0,208,0,3.5317778021034196,3.5317778021034196,0,0,0,0,0,0,0,0,1,2,0,0,0,0,249.0,0,0,0,0,0,0,0,0,0,0,0,0,14493,14493,0,0,0,0,0,0,0.0,0.0,0,0
6,0.33321285247802734,3,3,432,432,189,54,144.0,63.63961030678928,189,54,144.0,63.63961030678928,2592.9371978740637,18.00650831856989,0.16660642623901367,0.14895248413085938,0.31555891036987305,0.017653942108154297,0.33321285247802734,0.16660642623901367,0.14895248413085938,0.31555891036987305,0.017653942108154297,0.33321285247802734,0.16660642623901367,0.14895248413085938,0.31555891036987305,0.017653942108154297,2,2,0,0,240,0,9.003254159284944,9.003254159284944,0,0,0,0,0,0,0,0,2,3,0,0,0,0,144.0,0,0,0,0,0,0,0,0,0,0,0,0,1530,1530,0,0,0,0,0,0,0.0,0.0,0,0
17,45.49470019340515,12,12,1449,1449,351,71,120.75,103.02679667607516,351,71,120.75,103.02679667607516,63.69972738978704,0.5275339742425428,4.1358818357641045,5.455824528717908,15.004555940628052,0.049822092056274414,45.49470019340515,4.1358818357641045,5.455824528717908,15.004555940628052,0.049822092056274414,45.49470019340515,4.1358818357641045,5.455824528717908,15.004555940628052,0.049822092056274414,0,0,0,0,96,0,0.2637669871212714,0.2637669871212714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
17,45.41882300376892,12,12,1028,1028,136,63,85.66666666666667,27.75888246229584,136,63,85.66666666666667,27.75888246229584,45.26757551223619,0.5284152783529517,4.128983909433538,5.460050918321215,15.020466089248657,0.0,45.41882300376892,4.128983909433538,5.460050918321215,15.020466089248657,0.0,45.41882300376892,4.128983909433538,5.460050918321215,15.020466089248657,0.0,0,0,0,0,96,0,0.26420763917647583,0.26420763917647583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
6,18.933453798294067,7,7,378,378,54,54,54.0,0.0,54,54,54.0,0.0,39.929323411036435,0.7394319150191933,3.1555756330490112,3.2469017003672787,9.600222826004028,0.3078160285949707,18.933453798294067,3.1555756330490112,3.2469017003672787,9.600222826004028,0.3078160285949707,18.933453798294067,3.1555756330490112,3.2469017003672787,9.600222826004028,0.3078160285949707,0,0,0,0,560,0,0.3697159575095966,0.3697159575095966,0,0,0,0,0,6,0,1,0,7,0,0,0,0,54.0,0,0,0,0,0,0,0,0,0,0,0,0,6138,6138,0,0,0,0,0,0,0.0,0.0,0,0
6,24.026794910430908,7,7,378,378,54,54,54.0,0.0,54,54,54.0,0.0,31.46487090010465,0.5826827944463824,4.004465818405151,4.124785521149038,12.193712949752808,0.3816518783569336,24.026794910430908,4.004465818405151,4.124785521149038,12.193712949752808,0.3816518783569336,24.026794910430908,4.004465818405151,4.124785521149038,12.193712949752808,0.3816518783569336,0,0,0,0,560,0,0.2913413972231912,0.2913413972231912,0,0,0,0,0,6,0,1,0,7,0,0,0,0,54.0,0,0,0,0,0,0,0,0,0,0,0,0,6126,6126,0,0,0,0,0,0,0.0,0.0,0,0
6,18.941501140594482,7,7,378,378,54,54,54.0,0.0,54,54,54.0,0.0,39.912359341983645,0.7391177655922897,3.156916856765747,3.24981684058103,9.60879397392273,0.3072381019592285,18.941501140594482,3.156916856765747,3.24981684058103,9.60879397392273,0.3072381019592285,18.941501140594482,3.156916856765747,3.24981684058103,9.60879397392273,0.3072381019592285,0,0,0,0,560,0,0.36955888279614485,0.36955888279614485,0,0,0,0,0,6,0,1,0,7,0,0,0,0,54.0,0,0,0,0,0,0,0,0,0,0,0,0,6126,6126,0,0,0,0,0,0,0.0,0.0,0,0
