Protocol,Flow Duration,Total Fwd Packets,Total Backward Packets,Fwd Packets Length Total,Bwd Packets Length Total,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Avg Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init Fwd Win Bytes,Init Bwd Win Bytes,Fwd Act Data Packets,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min
6,45.146748065948486,2,2,110,110,55,55,55.0,0.0,55,55,55.0,0.0,4.872997711344197,0.0885999583880763,45.146748065948486,0.0,45.146748065948486,45.146748065948486,45.146748065948486,45.146748065948486,0.0,45.146748065948486,45.146748065948486,45.146748065948486,45.146748065948486,0.0,45.146748065948486,45.146748065948486,0,0,0,0,160,0,0.04429997919403815,0.04429997919403815,0,0,0,0,0,0,0,0,0,2,0,0,0,0,55.0,0,0,0,0,0,0,0,0,0,0,0,0,1020,1020,0,0,0,0,0,0,0.0,0.0,0,0
6,45.165040016174316,2,2,132,132,66,66,66.0,0.0,66,66,66.0,0.0,5.845228962610404,0.08856407519106674,45.165040016174316,0.0,45.165040016174316,45.165040016174316,45.165040016174316,45.165040016174316,0.0,45.165040016174316,45.165040016174316,45.165040016174316,45.165040016174316,0.0,45.165040016174316,45.165040016174316,0,0,0,0,256,0,0.04428203759553337,0.04428203759553337,0,0,0,0,0,0,0,0,0,2,0,0,0,0,66.0,0,0,0,0,0,0,0,0,0,0,0,0,2092,2092,0,0,0,0,0,0,0.0,0.0,0,0
17,0.0,1,1,243,243,243,243,0.0,0.0,243,243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
6,0.0634920597076416,2,2,108,108,54,54,54.0,0.0,54,54,54.0,0.0,3402.000202775014,63.00000375509285,0.0634920597076416,0.0,0.0634920597076416,0.0634920597076416,0.0634920597076416,0.0634920597076416,0.0,0.0634920597076416,0.0634920597076416,0.0634920597076416,0.0634920597076416,0.0,0.0634920597076416,0.0634920597076416,0,0,0,0,160,0,31.500001877546424,31.500001877546424,0,0,0,0,0,1,0,1,0,2,0,0,0,0,54.0,0,0,0,0,0,0,0,0,0,0,0,0,509,509,0,0,0,0,0,0,0.0,0.0,0,0
6,0.06310606002807617,2,2,108,108,54,54,54.0,0.0,54,54,54.0,0.0,3422.8091549987535,63.38535472219913,0.06310606002807617,0.0,0.06310606002807617,0.06310606002807617,0.06310606002807617,0.06310606002807617,0.0,0.06310606002807617,0.06310606002807617,0.06310606002807617,0.06310606002807617,0.0,0.06310606002807617,0.06310606002807617,0,0,0,0,160,0,31.692677361099566,31.692677361099566,0,0,0,0,0,1,0,0,0,2,0,0,0,0,54.0,0,0,0,0,0,0,0,0,0,0,0,0,1028,1028,0,0,0,0,0,0,0.0,0.0,0,0
6,0.0625450611114502,2,2,108,108,54,54,54.0,0.0,54,54,54.0,0.0,3453.5100959467545,63.953890665680646,0.0625450611114502,0.0,0.0625450611114502,0.0625450611114502,0.0625450611114502,0.0625450611114502,0.0,0.0625450611114502,0.0625450611114502,0.0625450611114502,0.0625450611114502,0.0,0.0625450611114502,0.0625450611114502,0,0,0,0,160,0,31.976945332840323,31.976945332840323,0,0,0,0,0,1,0,0,0,2,0,0,0,0,54.0,0,0,0,0,0,0,0,0,0,0,0,0,508,508,0,0,0,0,0,0,0.0,0.0,0,0
6,0.06194496154785156,2,2,108,108,54,54,54.0,0.0,54,54,54.0,0.0,3486.9664069957203,64.57345198140223,0.06194496154785156,0.0,0.06194496154785156,0.06194496154785156,0.06194496154785156,0.06194496154785156,0.0,0.06194496154785156,0.06194496154785156,0.06194496154785156,0.06194496154785156,0.0,0.06194496154785156,0.06194496154785156,0,0,0,0,160,0,32.286725990701115,32.286725990701115,0,0,0,0,0,1,0,0,0,2,0,0,0,0,54.0,0,0,0,0,0,0,0,0,0,0,0,0,1022,1022,0,0,0,0,0,0,0.0,0.0,0,0
6,0.061734914779663086,2,2,108,108,54,54,54.0,0.0,54,54,54.0,0.0,3498.830455519725,64.79315658369862,0.061734914779663086,0.0,0.061734914779663086,0.061734914779663086,0.061734914779663086,0.061734914779663086,0.0,0.061734914779663086,0.061734914779663086,0.061734914779663086,0.061734914779663086,0.0,0.061734914779663086,0.061734914779663086,0,0,0,0,160,0,32.39657829184931,32.39657829184931,0,0,0,0,0,1,0,0,0,2,0,0,0,0,54.0,0,0,0,0,0,0,0,0,0,0,0,0,506,506,0,0,0,0,0,0,0.0,0.0,0,0
6,0.00014710426330566406,2,2,132,132,78,54,66.0,12.0,78,54,66.0,12.0,1794645.471636953,27191.598055105347,0.00014710426330566406,0.0,0.00014710426330566406,0.00014710426330566406,0.00014710426330566406,0.00014710426330566406,0.0,0.00014710426330566406,0.00014710426330566406,0.00014710426330566406,0.00014710426330566406,0.0,0.00014710426330566406,0.00014710426330566406,1,1,0,0,160,0,13595.799027552674,13595.799027552674,0,0,0,0,0,1,0,0,1,2,0,0,0,0,66.0,0,0,0,0,0,0,0,0,0,0,0,0,1002,1002,0,0,0,0,0,0,0.0,0.0,0,0
6,0.0,1,1,54,54,54,54,0.0,0.0,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,54.0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,0,0,0.0,0.0,0,0
6,0.0,1,1,54,54,54,54,0.0,0.0,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,54.0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0.0,0.0,0,0
6,0.0,1,1,54,54,54,54,0.0,0.0,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,54.0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0.0,0.0,0,0
6,0.0,1,1,54,54,54,54,0.0,0.0,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,54.0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0.0,0.0,0,0
6,0.2505769729614258,2,2,152,152,98,54,76.0,22.0,98,54,76.0,22.0,1213.2000654617143,15.96315875607519,0.2505769729614258,0.0,0.2505769729614258,0.2505769729614258,0.2505769729614258,0.2505769729614258,0.0,0.2505769729614258,0.2505769729614258,0.2505769729614258,0.2505769729614258,0.0,0.2505769729614258,0.2505769729614258,1,1,0,0,160,0,7.981579378037595,7.981579378037595,0,0,0,0,0,0,0,0,1,2,0,0,0,0,76.0,0,0,0,0,0,0,0,0,0,0,0,0,1016,1016,0,0,0,0,0,0,0.0,0.0,0,0
6,0.0,1,1,229,229,229,229,0.0,0.0,229,229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,80,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,229.0,0,0,0,0,0,0,0,0,0,0,0,0,7488,7488,0,0,0,0,0,0,0.0,0.0,0,0
17,0.0,1,1,79,79,79,79,0.0,0.0,79,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
17,0.0,1,1,79,79,79,79,0.0,0.0,79,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
17,0.0,1,1,249,249,249,249,0.0,0.0,249,249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
6,0.43620920181274414,27,27,5009,5009,1464,54,185.5185185185185,334.05448328859865,1464,54,185.5185185185185,334.05448328859865,22966.04463722553,123.79381217909547,0.01677727699279785,0.023892167208879,0.06751298904418945,0.0,0.43620920181274414,0.01677727699279785,0.023892167208879,0.06751298904418945,0.0,0.43620920181274414,0.01677727699279785,0.023892167208879,0.06751298904418945,0.0,6,6,0,0,2208,0,61.896906089547734,61.896906089547734,0,0,0,0,0,0,1,0,6,26,0,0,0,0,185.5185185185185,0,0,0,0,0,0,0,0,0,0,0,0,3468272,3468272,0,0,0,0,0,0,0.0,0.0,0,0
17,0.0,1,1,293,293,293,293,0.0,0.0,293,293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
17,1.823594093322754,4,4,698,698,175,174,174.5,0.5,175,174,174.5,0.5,765.5212336514873,4.386941167057234,0.6078646977742513,0.496031303409539,1.309356927871704,0.2556800842285156,1.823594093322754,0.6078646977742513,0.496031303409539,1.309356927871704,0.2556800842285156,1.823594093322754,0.6078646977742513,0.496031303409539,1.309356927871704,0.2556800842285156,0,0,0,0,32,0,2.193470583528617,2.193470583528617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
6,0.329509973526001,42,42,53469,53469,1464,54,1273.0714285714287,467.6770045792768,1464,54,1273.0714285714287,467.6770045792768,324536.4589596003,254.92399850947677,0.008036828622585389,0.01852941963187182,0.0661928653717041,0.0,0.329509973526001,0.008036828622585389,0.01852941963187182,0.0661928653717041,0.0,0.329509973526001,0.008036828622585389,0.01852941963187182,0.0661928653717041,0.0,21,21,0,0,3408,0,127.46199925473839,127.46199925473839,0,0,0,0,0,0,1,0,21,42,0,0,0,0,1273.0714285714287,0,0,0,0,0,0,0,0,0,0,0,0,1784636,1784636,0,0,0,0,0,0,0.0,0.0,0,0
6,0.582158088684082,14,14,8027,8027,1454,54,573.3571428571429,609.5831839570916,1454,54,573.3571428571429,609.5831839570916,27576.701779217183,48.09690107251035,0.04478139143723708,0.09565132166358113,0.35903310775756836,0.0,0.582158088684082,0.04478139143723708,0.09565132166358113,0.35903310775756836,0.0,0.582158088684082,0.04478139143723708,0.09565132166358113,0.35903310775756836,0.0,5,5,0,0,1168,0,24.048450536255174,24.048450536255174,0,0,0,0,0,0,1,0,5,13,0,0,0,0,573.3571428571429,0,0,0,0,0,0,0,0,0,0,0,0,1764080,1764080,0,0,0,0,0,0,0.0,0.0,0,0
6,0.5092868804931641,12,12,3349,3349,1429,54,279.0833333333333,398.7249382580539,1429,54,279.0833333333333,398.7249382580539,13151.723039702187,47.12471677408965,0.04629880731756037,0.06829696386779092,0.2056870460510254,0.0,0.5092868804931641,0.04629880731756037,0.06829696386779092,0.2056870460510254,0.0,0.5092868804931641,0.04629880731756037,0.06829696386779092,0.2056870460510254,0.0,7,7,0,0,1008,0,23.562358387044824,23.562358387044824,0,0,0,0,0,0,1,0,7,12,0,0,0,0,279.0833333333333,0,0,0,0,0,0,0,0,0,0,0,0,933887,933887,0,0,0,0,0,0,0.0,0.0,0,0
17,0.1441359519958496,13,13,8778,8778,1292,73,675.2307692307693,574.6464001515197,1292,73,675.2307692307693,574.6464001515197,121801.6723579522,180.38525184021174,0.012011329332987467,0.01394537218337286,0.031699180603027344,8.988380432128906e-05,0.1441359519958496,0.012011329332987467,0.01394537218337286,0.031699180603027344,8.988380432128906e-05,0.1441359519958496,0.012011329332987467,0.01394537218337286,0.031699180603027344,8.988380432128906e-05,0,0,0,0,104,0,90.19262592010587,90.19262592010587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675.2307692307693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
17,0.1438889503479004,15,15,10837,10837,1292,64,722.4666666666667,528.9271993594414,1292,64,722.4666666666667,528.9271993594414,150630.05149176324,208.49411944047694,0.01027778216770717,0.013514016598781473,0.032681941986083984,0.0,0.1438889503479004,0.01027778216770717,0.013514016598781473,0.032681941986083984,0.0,0.1438889503479004,0.01027778216770717,0.013514016598781473,0.032681941986083984,0.0,0,0,0,0,120,0,104.24705972023847,104.24705972023847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,722.4666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
6,0.5708379745483398,9,9,3063,3063,1454,54,340.3333333333333,439.09553503638466,1454,54,340.3333333333333,439.09553503638466,10731.591577885183,31.532590336587216,0.07135474681854248,0.12514502165119473,0.39473891258239746,0.0,0.5708379745483398,0.07135474681854248,0.12514502165119473,0.39473891258239746,0.0,0.5708379745483398,0.07135474681854248,0.12514502165119473,0.39473891258239746,0.0,5,5,0,0,768,0,15.766295168293608,15.766295168293608,0,0,0,0,0,0,1,0,5,8,0,0,0,0,340.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,1111024,1111024,0,0,0,0,0,0,0.0,0.0,0,0
6,0.5158379077911377,11,11,3768,3768,1429,54,342.54545454545456,469.2154697202485,1429,54,342.54545454545456,469.2154697202485,14609.24039543701,42.649056356105916,0.05158379077911377,0.07680324780495358,0.20956897735595703,0.0,0.5158379077911377,0.05158379077911377,0.07680324780495358,0.20956897735595703,0.0,0.5158379077911377,0.05158379077911377,0.07680324780495358,0.20956897735595703,0.0,6,6,0,0,928,0,21.324528178052958,21.324528178052958,0,0,0,0,0,0,1,0,6,11,0,0,0,0,342.54545454545456,0,0,0,0,0,0,0,0,0,0,0,0,860159,860159,0,0,0,0,0,0,0.0,0.0,0,0
17,0.34107398986816406,17,17,12363,12363,1292,73,727.2352941176471,517.1172957635963,1292,73,727.2352941176471,517.1172957635963,72494.53413189726,99.68511528288064,0.021317124366760254,0.044385984104258105,0.17518901824951172,0.00010800361633300781,0.34107398986816406,0.021317124366760254,0.044385984104258105,0.17518901824951172,0.00010800361633300781,0.34107398986816406,0.021317124366760254,0.044385984104258105,0.17518901824951172,0.00010800361633300781,0,0,0,0,136,0,49.84255764144032,49.84255764144032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,727.2352941176471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
17,0.3585648536682129,17,17,8606,8606,1292,66,506.2352941176471,548.4304373725789,1292,66,506.2352941176471,548.4304373725789,48002.47381726543,94.82245583238581,0.022410303354263306,0.044255402764077724,0.17583107948303223,0.0,0.3585648536682129,0.022410303354263306,0.044255402764077724,0.17583107948303223,0.0,0.3585648536682129,0.022410303354263306,0.044255402764077724,0.17583107948303223,0.0,0,0,0,0,136,0,47.41122791619291,47.41122791619291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506.2352941176471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
17,0.0,1,1,74,74,74,74,0.0,0.0,74,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
17,0.0,1,1,74,74,74,74,0.0,0.0,74,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
17,0.0,1,1,90,90,90,90,0.0,0.0,90,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
6,1.8804450035095215,13,13,1341,1341,230,54,103.15384615384616,55.08852477721815,230,54,103.15384615384616,55.08852477721815,1426.2581436811586,13.826514442844939,0.15670375029246011,0.12987687482066512,0.40824389457702637,0.0004649162292480469,1.8804450035095215,0.15670375029246011,0.12987687482066512,0.40824389457702637,0.0004649162292480469,1.8804450035095215,0.15670375029246011,0.12987687482066512,0.40824389457702637,0.0004649162292480469,7,7,0,0,1088,0,6.9132572214224695,6.9132572214224695,0,0,0,0,0,1,1,0,7,12,0,0,0,0,103.15384615384616,0,0,0,0,0,0,0,0,0,0,0,0,1632752,1632752,0,0,0,0,0,0,0.0,0.0,0,0
17,0.0,1,1,90,90,90,90,0.0,0.0,90,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
6,1.6392240524291992,15,15,5788,5788,1466,54,385.8666666666667,512.9617096387951,1466,54,385.8666666666667,512.9617096387951,7061.87783350622,18.301342001139133,0.11708743231637138,0.09017882498988108,0.21405887603759766,0.0,1.6392240524291992,0.11708743231637138,0.09017882498988108,0.21405887603759766,0.0,1.6392240524291992,0.11708743231637138,0.09017882498988108,0.21405887603759766,0.0,8,8,0,0,1248,0,9.150671000569567,9.150671000569567,0,0,0,0,0,1,1,0,8,15,0,0,0,0,385.8666666666667,0,0,0,0,0,0,0,0,0,0,0,0,3839487,3839487,0,0,0,0,0,0,0.0,0.0,0,0
